17110;8884-ABB;AAA00AAA00A69735;APRILIA SR50 I E;azul marino;2010
17111;6493-AAC;AAA00AAA00A11007;B.M.W. 525D;azul marino;2009
17112;5594-AAA;AAA00AAA00A88859;B.M.W. 335D A B;rojo;2009
17113;0699-AAC;AAA00AAA00A52472;HONDA HR-V 3P 1;rojo;2009
17114;9782-ABB;AAA00AAA00A18744;OPEL FRONTERA;negro;2009
17115;7963-AAB;AAA00AAA00A09231;SCANIA 112 H;verde;2008
17116;7201-ABE;AAA00AAA00A20286;APRILIA LEONARDO 150;azul celeste;2009
17117;5514-AAC;AAA00AAA00A70708;OP ASTRA;rojo;2007
17118;6618-AAB;AAA00AAA00A80153;YAMAHA YA50M;blanco;2006
17119;8029-AAC;AAA00AAA00A23926;RENAULT CLIO 1.9D;azul marino;2008
17120;0178-AAB;AAA00AAA00A84574;AUDI 80 2.0;azul celeste;2008
17121;7868-AAD;AAA00AAA00A75680;DESCANSABACAS J;gris;2010
17122;3065-AAD;AAA00AAA00A37555;ALFA ROMEO MITO;blanco;2006
17123;5846-AAB;AAA00AAA00A06565;NISSAN NISSA PATHFINDER;negro;2009
17124;5225-AAA;AAA00AAA00A07723;VOLVO 184723216;amarillo;2009
17125;8565-ABB;AAA00AAA00A47155;LAMBERET III;blanco;2006
17126;2739-AAE;AAA00AAA00A45295;VOLVO6441402131;azul marino;2010
17127;5016-ABB;AAA00AAA00A52659;MINI COOPER CAB;amarillo;2009
17128;0503-ABE;AAA00AAA00A74298;TOYTOA VERSO 2.;negro;2006
17129;5184-ABA;AAA00AAA00A30342;HOHN DEERE;verde;2010
17130;0847-AAD;AAA00AAA00A87165;LANDINI DT65FP;azul marino;2008
17131;1721-ABA;AAA00AAA00A00949;SEAT 128;azul marino;2006
17132;2559-ABA;AAA00AAA00A10946;CITROEN ZX-1,8I;verde;2008
17133;0712-ABB;AAA00AAA00A42962;HANWAY TOURER 125;azul marino;2005
17134;0548-ABB;AAA00AAA00A23564;PEUGEOT 308SWACTFAM16H;gris;2008
17135;2955-ABE;AAA00AAA00A11052;VOLKSWAGEN KOMBI 2.5 TDI 5V;azul marino;2008
17136;9930-ABA;AAA00AAA00A66562;VOLKSWAG.SHARA;negro;2006
17137;2727-AAB;AAA00AAA00A00337;CITROEN JUMPY 19TD C.CF.2 9P;azul celeste;2008
17138;1479-ABC;AAA00AAA00A63339;OPEL;azul celeste;2005
17139;7423-AAB;AAA00AAA00A30878;VOLKSW. PHAETON;azul marino;2005
17140;0122-ABE;AAA00AAA00A55551;VOLKSWAGEN S43 ESCARABAJO;amarillo;2005
17141;3651-AAC;AAA00AAA00A95717;MAZDA MAZDA 626;azul marino;2007
17142;1932-AAD;AAA00AAA00A91065;SSANGYONG KORAN;blanco;2010
17143;2956-ABD;AAA00AAA00A65851;AUDI G5;amarillo;2009
17144;4998-ABA;AAA00AAA00A84316;BMW 520-D;blanco;2006
17145;2649-AAA;AAA00AAA00A57452;FORD TRANSIT 100;azul marino;2007
17146;2828-AAC;AAA00AAA00A70823;HYUNDAI;amarillo;2006
17147;2524-AAC;AAA00AAA00A15681;JAGUAR XF 3 0;gris;2008
17148;2950-AAC;AAA00AAA00A51900;BMW R 1200 GS;rojo;2006
17149;7334-ABA;AAA00AAA00A27233;ERAD CE650D1;verde;2008
17150;9975-AAB;AAA00AAA00A38098;SUZUKI GSX 600 F;azul marino;2006
17151;8746-ABE;AAA00AAA00A27370;GRAN CHEROKEE;negro;2008
17152;1364-AAA;AAA00AAA00A47854;RENAULT CLIO GR;verde;2008
17153;4845-AAE;AAA00AAA00A53649;PEGASO 1434 G;azul marino;2009
17154;7108-AAC;AAA00AAA00A23788;RENAULKT;blanco;2005
17155;5632-AAC;AAA00AAA00A91451;FORD ESCORT 1,8 TD;rojo;2008
17156;1955-AAB;AAA00AAA00A62932;FIAT UNO 1.4 SX;verde;2007
17157;5901-ABB;AAA00AAA00A15876;RENAULT EXPRESS;azul marino;2006
17158;1551-ABA;AAA00AAA00A30281;BMW Z3 COUPE2.8;azul marino;2010
17159;9682-AAA;AAA00AAA00A26345;YAMAHA XV 535;verde;2009
17160;4713-AAB;AAA00AAA00A39980;PEUGEOT 205 GEN;gris;2006
17161;8366-ABA;AAA00AAA00A19814;SUZUKI SV 650;amarillo;2007
17162;4958-AAA;AAA00AAA00A05833;RENAULT DG-230-;negro;2008
17163;0265-AAD;AAA00AAA00A90251;OPEL VECTRA C S;negro;2008
17164;6912-AAD;AAA00AAA00A53250;TRIUMPH SPEED TRIPLE;amarillo;2006
17165;4450-AAA;AAA00AAA00A52468;A.U.D.I. A1 SPORTBACK;azul marino;2006
17166;7000-ABC;AAA00AAA00A48551;RENAULT EXPRESS;gris;2009
17167;6141-ABE;AAA00AAA00A85571;M.A.N. 8153 F;azul marino;2007
17168;3414-ABD;AAA00AAA00A95231;VOLKSWAGEN GOLF 2.0 I 5V 2P;azul marino;2005
17169;8315-AAA;AAA00AAA00A68246;CITROEN SAXO 1.1I SX;negro;2009
17170;8938-ABE;AAA00AAA00A78396;JAGUAR XF 2.2 DIESEL LUXURY;amarillo;2009
17171;0528-AAE;AAA00AAA00A38044;SUZUKI SANTANA SJ413V;gris;2009
17172;2479-ABB;AAA00AAA00A03589;SCANIA R 500 LA4X2MNA;amarillo;2007
17173;3058-ABD;AAA00AAA00A63805;VOLKSW.TRASNP.;verde;2009
17174;4646-ABB;AAA00AAA00A27514;PIAGGIO TYPHOON-50;rojo;2006
17175;3891-ABE;AAA00AAA00A80126;A.U.D.I. A6-1.8;verde;2008
17176;5628-ABB;AAA00AAA00A58436;KYMCO DINK 50 LC;negro;2009
17177;9077-AAD;AAA00AAA00A03818;RENAULT GRAND MODUS;rojo;2006
17178;5916-AAE;AAA00AAA00A50632;B.M.W. 528;rojo;2009
17179;9991-AAC;AAA00AAA00A20935;OPEL ASTRA G CARAVAN;azul celeste;2007
17180;0989-ABB;AAA00AAA00A56201;SUZUKI TU125XTX;negro;2008
17181;0940-AAE;AAA00AAA00A17350;HUSQVARNA 250 B;verde;2006
17182;7207-ABD;AAA00AAA00A78765;RENAULT 220 DCI;blanco;2006
17183;2249-AAA;AAA00AAA00A92514;B.M.W. X3 3.0D;negro;2008
17184;9724-ABC;AAA00AAA00A21327;CITROEN JUMPER II 28HDI;rojo;2007
17185;5539-AAB;AAA00AAA00A87446;UNILLI AX50;amarillo;2005
17186;3756-AAE;AAA00AAA00A55717;TRAYLONA PGE 136;gris;2005
17187;1067-AAD;AAA00AAA00A15706;TOYOTA PRIUS PLUS;amarillo;2007
17188;2162-ABA;AAA00AAA00A99353;IVECO;gris;2007
17189;0467-ABA;AAA00AAA00A67329;A.U.D.I. ALLROAD;gris;2005
17190;1318-AAA;AAA00AAA00A87082;MERCEDES-BENZ VIANO CDI 22;rojo;2006
17191;1327-AAC;AAA00AAA00A78727;A.U.D.I. A6 2.5;azul marino;2010
17192;8982-ABD;AAA00AAA00A01754;VOLKS.CARAV 2.5;gris;2008
17193;9571-AAB;AAA00AAA00A33212;A.U.D.I. A6 2,8;amarillo;2005
17194;9481-ABA;AAA00AAA00A40160;FIAT FIAT FIORINO;azul celeste;2007
17195;5328-AAA;AAA00AAA00A90548;SEAT IBIZA 1.8 5P;negro;2008
17196;6537-ABB;AAA00AAA00A97297;PEUGEOT EXP FG.;amarillo;2007
17197;9843-AAA;AAA00AAA00A30951;MERCEDES-BENZ B;negro;2006
17198;7818-AAE;AAA00AAA00A65660;MAN 11.224 LC;negro;2009
17199;3336-AAD;AAA00AAA00A63204;DAELIM TRS125,F;verde;2006
17200;5759-ABC;AAA00AAA00A53136;MALAGUTI PHANTOM F-12;verde;2006
17201;7465-AAC;AAA00AAA00A63835;SUZUKI GS500EX 33J;azul marino;2006
17202;8632-ABD;AAA00AAA00A05506;OPEL VECTRA - B;azul marino;2008
17203;5822-ABC;AAA00AAA00A26439;VOLVO 9458172111;negro;2009
17204;4499-ABB;AAA00AAA00A45072;HYUNDAI SANTA;azul celeste;2010
17205;9027-ABA;AAA00AAA00A41120;FIAT FIAT 500L;azul marino;2007
17206;8361-ABC;AAA00AAA00A87302;VOLKSWAGEN VENTO 1.9 TDI 5V;azul celeste;2009
17207;5936-AAB;AAA00AAA00A94192;BMW F-650 GS;negro;2007
17208;1149-ABD;AAA00AAA00A18402;MOTO GAC HAPPY;azul marino;2009
17209;2065-AAB;AAA00AAA00A65388;YAMAHA YFM 700 R;amarillo;2006
17210;3311-ABA;AAA00AAA00A74520;LANCIA Z;negro;2009
17211;3953-AAE;AAA00AAA00A24063;VOLVO FH12 42 D460 SN;negro;2009
17212;5064-ABE;AAA00AAA00A09244;CITROEN XSARA20;negro;2006
17213;0134-AAD;AAA00AAA00A55615;SEAT IBIZA 3P 16;amarillo;2006
17214;7704-AAD;AAA00AAA00A40293;VOLKSWAGEN 2.4;verde;2008
17215;4953-ABE;AAA00AAA00A17912;CITROEN GC4PHDI110 MILL;verde;2007
17216;5175-ABE;AAA00AAA00A04227;VW. KARMANN;negro;2006
17217;6529-AAC;AAA00AAA00A93671;MAZDA MAZDA MX;blanco;2006
17218;4654-AAB;AAA00AAA00A48805;FIORI DUMPER AU;verde;2009
17219;9643-AAE;AAA00AAA00A38972;VOLKSWAGEN POLO;amarillo;2006
17220;8073-AAA;AAA00AAA00A97088;DUCATI 125;rojo;2006
17221;5663-AAC;AAA00AAA00A69377;CITROEN XSARA 2.0;negro;2009
17222;2856-ABE;AAA00AAA00A37320;KYMCO SUPER DINK 125 ABS;azul marino;2010
17223;1199-AAE;AAA00AAA00A56007;ROVER 45 1.4;azul marino;2008
17224;3463-AAA;AAA00AAA00A42218;CITRO-N GC4PHD110CMPSSTSDT7P;verde;2009
17225;7200-ABA;AAA00AAA00A42575;CITRO-N C3 HDI70 COLLECTION;rojo;2006
17226;2649-ABE;AAA00AAA00A62474;VOLKSWAGEN GOLF 2 0;amarillo;2010
17227;3396-ABB;AAA00AAA00A45420;ALFA ROMEO ALFA ROMEO SPORT WAGO;rojo;2009
17228;5731-ABB;AAA00AAA00A06083;PEUGEOT 205 - 1.4;blanco;2006
17229;7650-ABB;AAA00AAA00A56199;SKODA OCTAVIA C 1.9 TDI;verde;2005
17230;2538-ABA;AAA00AAA00A78276;CITROEN C4-HDI;verde;2009
17231;0621-AAD;AAA00AAA00A00810;KAWASAKI ZZ R 600;verde;2006
17232;7015-AAC;AAA00AAA00A82972;B.M.W. X1 SDRIVE16D;azul celeste;2007
17233;7944-AAA;AAA00AAA00A40734;MERCEDES CLK 32;blanco;2005
17234;0326-ABC;AAA00AAA00A00593;VOLKSWAGEN TOURRAN;verde;2006
17235;9984-AAB;AAA00AAA00A06469;TRIUMPH TROPHY;rojo;2010
17236;7752-ABC;AAA00AAA00A67205;SEAT CORDOBA 1.4 5V;rojo;2008
17237;2768-AAC;AAA00AAA00A15298;MERCEDES-BENZ ML 350 CDI 4 MATI;gris;2009
17238;3719-ABD;AAA00AAA00A18236;SUZUKI AY50WRW;azul celeste;2006
17239;7260-AAC;AAA00AAA00A09469;MOBYLETTE AV-18;amarillo;2005
17240;6635-AAA;AAA00AAA00A21920;A.U.D.I. A.3;rojo;2006
17241;4475-ABB;AAA00AAA00A62985;MERCEDES V220;gris;2009
17242;3365-ABA;AAA00AAA00A04240;FIAT PUNTO TD;amarillo;2009
17243;8900-AAD;AAA00AAA00A89220;CITROEN JUMPER 2.5 D;amarillo;2006
17244;0311-AAC;AAA00AAA00A15068;DERBI BOULEVARD;amarillo;2008
17245;3357-ABC;AAA00AAA00A19779;KTM KTM 450 EXC;blanco;2006
17246;8861-ABB;AAA00AAA00A53856;PIAGGIO NRG H20;rojo;2009
17247;6711-AAC;AAA00AAA00A60739;RENAULT R. CLIO 1.2;verde;2008
17248;4400-ABE;AAA00AAA00A28636;OPEL  ASTRA;verde;2009
17249;2916-ABC;AAA00AAA00A18373;SUZUKI AN150 VERDE;gris;2007
17250;9199-ABD;AAA00AAA00A81838;RERNAULT R 5;rojo;2006
17251;5103-ABD;AAA00AAA00A32593;BOMBARDIER CAN-;rojo;2006
17252;8820-AAE;AAA00AAA00A94906;VOLVO C30;negro;2007
17253;1648-AAC;AAA00AAA00A83533;CITRO-N GC4P HDI110 SX;rojo;2007
17254;3973-ABD;AAA00AAA00A53632;BUELL 1125R;amarillo;2009
17255;9532-ABA;AAA00AAA00A89603;ITALJET DRAGSTE;rojo;2010
17256;7285-ABC;AAA00AAA00A00629;CITROEN C-ELYSEE HDI92;gris;2008
17257;9234-ABC;AAA00AAA00A87455;VOLKSWAGEN BORA 1.6;negro;2007
17258;1912-ABA;AAA00AAA00A97948;JEEP GRAND CHER;amarillo;2010
17259;9855-ABD;AAA00AAA00A09000;VOLKSWAGEN PASSAT 1.6 5V;azul marino;2009
17260;7255-AAE;AAA00AAA00A20241;ROVER ROVER STR;rojo;2007
17261;9263-AAE;AAA00AAA00A97012;SAVA J4 1100;rojo;2007
17262;5244-ABD;AAA00AAA00A48638;BMW 3;azul marino;2006
17263;0447-AAC;AAA00AAA00A57023;CHRYSLER 00;amarillo;2007
17264;5941-ABB;AAA00AAA00A98532;GILERA EAGLE;rojo;2010
17265;6528-ABB;AAA00AAA00A55955;PEUGEOT 205 XLD;negro;2009
17266;0487-ABB;AAA00AAA00A47186;CITROEN SAXO 1.5D X 5P;amarillo;2006
17267;1784-ABB;AAA00AAA00A86478;FIAT DUCATO 1,9;azul celeste;2009
17268;5012-AAA;AAA00AAA00A43578;ALFA ROMEO ALFA;azul celeste;2007
17269;6709-AAD;AAA00AAA00A41235;MORRIS MINI 1000 L;blanco;2009
17270;9815-ABB;AAA00AAA00A53777;PEUGEOT 406 BK;negro;2008
17271;5703-ABD;AAA00AAA00A83711;KNAUS SUEWIND 530;verde;2010
17272;5274-AAD;AAA00AAA00A18131;FORD FOCUS 1.8 TDI;azul marino;2006
17273;2684-AAB;AAA00AAA00A42111;QUADRO 350D;amarillo;2008
17274;3586-AAA;AAA00AAA00A67933;HONDA VT750CS;gris;2009
17275;4667-ABA;AAA00AAA00A26907;VOLKSWAGEN TRANSP 2 5 TDI;verde;2006
17276;7021-AAD;AAA00AAA00A10555;A.U.D.I. A8 2,5;amarillo;2006
17277;4853-ABD;AAA00AAA00A87553;CITROEN SAXO 1,6I VTS 3P;verde;2007
17278;4161-ABE;AAA00AAA00A02685;HONDA CIVIC 18I;negro;2010
17279;2460-AAE;AAA00AAA00A74270;VOLKSWAGEN KOMBI 2 5 TDI;gris;2006
17280;8051-ABE;AAA00AAA00A11034;MORINI 350 EXCA;amarillo;2008
17281;0824-ABA;AAA00AAA00A73352;FORD MONDEO TRE;azul marino;2006
17282;8911-ABB;AAA00AAA00A47145;ALFA 164 3.0 V6;azul marino;2006
17283;5773-ABA;AAA00AAA00A96921;CHEVRIKET CRYZE;verde;2006
17284;6854-ABE;AAA00AAA00A23106;MAZDA 2;blanco;2008
17285;2314-AAC;AAA00AAA00A20271;YAMAHA TZR;negro;2009
17286;8244-AAD;AAA00AAA00A03896;VOLKSW.LT 35;gris;2008
17287;8776-AAC;AAA00AAA00A31441;B.M.W. 330D;negro;2005
17288;1365-AAA;AAA00AAA00A50953;CITRO-N C4 PI 1;gris;2006
17289;1755-AAA;AAA00AAA00A64391;LINGBEN LB50QT;azul celeste;2009
17290;9324-AAA;AAA00AAA00A58517;MERCEDES-BENZ V 230 TD;verde;2006
17291;3339-AAC;AAA00AAA00A56738;CITROEN C4-HDI;negro;2008
17292;7729-AAE;AAA00AAA00A44343;BMW R52;gris;2006
17293;7858-AAA;AAA00AAA00A07975;FORD S-MAX;azul celeste;2007
17294;3777-ABA;AAA00AAA00A38643;NISSAN NISSAN K;gris;2006
17295;6634-ABB;AAA00AAA00A07627;OPEL ASTRA COUPE;verde;2010
17296;4459-AAA;AAA00AAA00A00579;PIAGGIO MC;rojo;2008
17297;8547-AAD;AAA00AAA00A02238;OPEL ASTRA-G 4P;azul marino;2009
17298;6410-AAB;AAA00AAA00A63795;CITROEN C15 D;verde;2008
17299;9111-ABC;AAA00AAA00A82301;SKODA OCTAVIA C;rojo;2009
17300;8539-AAC;AAA00AAA00A68234;B.M.W. X3 3.0 M;amarillo;2007
17301;9906-AAB;AAA00AAA00A67300;DAF FT XF105.46;azul marino;2008
17302;1903-ABD;AAA00AAA00A23634;PEUGEOT SPEEDFIGHT LC;amarillo;2006
17303;4212-ABC;AAA00AAA00A58440;VOLKSWAGEN VENTO;amarillo;2006
17304;9631-ABC;AAA00AAA00A37479;A.U.D.I. A4 1.9 TDI 5 VEL;azul marino;2007
17305;1997-AAA;AAA00AAA00A79939;YAMAHA FZ6;azul celeste;2005
17306;8469-AAA;AAA00AAA00A85338;MAZDA MX 3 1 6;azul marino;2006
17307;0133-ABB;AAA00AAA00A44855;SYM JOYRIDE 12;amarillo;2008
17308;4300-ABB;AAA00AAA00A40394;MERCEDES B180CD;gris;2009
17309;1055-ABB;AAA00AAA00A17972;YAMAHA YP400A;gris;2008
17310;3282-ABC;AAA00AAA00A61256;CITROEN C 25 D;amarillo;2007
17311;1138-ABE;AAA00AAA00A37669;VESPA VESPA IRI;azul marino;2006
17312;9725-AAC;AAA00AAA00A64549;KINROAD DINOSAUR;amarillo;2006
17313;3332-ABB;AAA00AAA00A41446;HONDA CIVIC 3 D;amarillo;2006
17314;2149-AAD;AAA00AAA00A30956;TRUEBA RR-T;gris;2006
17315;0016-ABD;AAA00AAA00A23825;PEUGEOT 106 L.BEACH 1.1;azul marino;2009
17316;4661-ABB;AAA00AAA00A30227;U.M.M. JABATO 4;azul marino;2005
17317;1267-ABE;AAA00AAA00A60311;HONDA NH90 YUPI;amarillo;2008
17318;9469-AAD;AAA00AAA00A81970;ALFA ROMEO ALFA ROMEO 156;gris;2010
17319;3319-ABE;AAA00AAA00A25425;VOLKSWGEN CALIF;amarillo;2010
17320;7783-AAB;AAA00AAA00A93786;VOLVO 4643143131;azul marino;2007
17321;6162-AAA;AAA00AAA00A78005;FORD 7840DT;gris;2010
17322;7492-AAC;AAA00AAA00A07132;B.M.W. 530DA AU;negro;2007
17323;0010-ACA;AAA00AAA00A62383;KAWASAKI ZZR 250;azul celeste;2007
17324;1582-ABB;AAA00AAA00A85013;ROLLER CLASS;blanco;2008
17325;6418-ABD;AAA00AAA00A19511;HONDA ACCORD 2 0 LS;negro;2009
17326;2701-ABE;AAA00AAA00A80302;SKODA OCTAV C 1,9 TDI;azul marino;2010
17327;2269-AAC;AAA00AAA00A63115;TOYOTA RAV 4 2,;negro;2006
17328;5955-ABD;AAA00AAA00A86641;RENAULT 420,18 T 4X2;negro;2008
17329;3179-ABB;AAA00AAA00A20005;SEAT IBIZA 3P 1.4 5V.;azul marino;2008
17330;1307-ABA;AAA00AAA00A46906;PEUGEOT 206 XLINE REF 1;azul celeste;2010
17331;9635-AAE;AAA00AAA00A93551;BMW X3;gris;2005
17332;0102-ABB;AAA00AAA00A78434;B.M.W. 525I A B;gris;2008
17333;9550-ABE;AAA00AAA00A76464;MITSUBISHI DG0;negro;2009
17334;0023-ABD;AAA00AAA00A81371;CITROEN SAXO 16I VTS 3P;amarillo;2008
17335;0078-ABC;AAA00AAA00A63892;CITROEN ZX-1,9 I;amarillo;2010
17336;6681-ABC;AAA00AAA00A96642;PEUGEOT 206 5P.;azul marino;2007
17337;6234-ABE;AAA00AAA00A77817;RENAULT GRAND M;gris;2007
17338;8884-AAE;AAA00AAA00A26463;JAGUAR X-TYPE 2.2;rojo;2006
17339;1048-ABB;AAA00AAA00A74036;OPEL TIGRA;gris;2006
17340;0811-AAB;AAA00AAA00A22787;ROVER-214;azul celeste;2007
17341;0344-ABD;AAA00AAA00A08627;RENAULT EXPRESS 1.4;azul marino;2009
17342;8351-ABA;AAA00AAA00A27178;JUCAL JUCLIE CO;rojo;2006
17343;9804-AAD;AAA00AAA00A81110;SEAT IBIZA 1,9;amarillo;2009
17344;4607-ABC;AAA00AAA00A60867;RENAULT R. LAGU;amarillo;2009
17345;6383-ABC;AAA00AAA00A09737;HONDA CBF1000;amarillo;2007
17346;9953-AAE;AAA00AAA00A10252;BMW BMWX1 SRIVE18D;azul marino;2006
17347;0083-ABB;AAA00AAA00A52666;CITROEN SAXO 11;gris;2009
17348;1240-AAE;AAA00AAA00A95837;CITROEN EVASION 2.0IT.SX;gris;2009
17349;5403-AAC;AAA00AAA00A83858;FIAT DUCATO FURGON 2.8 TD G;verde;2005
17350;5340-ABB;AAA00AAA00A04478;S.M. TECNA CARR;azul celeste;2005
17351;4735-AAC;AAA00AAA00A16841;CITROEN C-5;amarillo;2005
17352;1159-AAD;AAA00AAA00A63088;SUZUKI XF650X;azul marino;2008
17353;8312-ABD;AAA00AAA00A47975;SKODA PICKUP 1.;verde;2006
17354;8152-AAB;AAA00AAA00A44542;SSANGYONG;gris;2007
17355;9458-AAE;AAA00AAA00A26001;GILERA PIAGGIO;blanco;2006
17356;0043-AAB;AAA00AAA00A15499;PEUGEOT AA/BA;verde;2009
17357;7081-AAD;AAA00AAA00A51375;ROVER 45 1.4;rojo;2008
17358;8961-AAD;AAA00AAA00A26903;BUELL XB 12 S;azul marino;2005
17359;8766-AAD;AAA00AAA00A59948;CITROEN C4SEDAN;verde;2005
17360;8624-AAE;AAA00AAA00A59369;VOLSWAGEN POLO;negro;2009
17361;0763-AAC;AAA00AAA00A57909;PEUGEOT MOVESA;negro;2008
17362;7535-ABD;AAA00AAA00A97564;HONDA CIVIC 1.0;azul marino;2006
17363;7572-AAC;AAA00AAA00A93321;VOLKSW GOLF 1.6;azul celeste;2009
17364;9443-AAC;AAA00AAA00A41731;WILLYS CJ-6;azul marino;2005
17365;4812-ABB;AAA00AAA00A97315;G.A.C. SM;azul celeste;2008
17366;6697-AAD;AAA00AAA00A18447;MERCEDES 290 TD;azul marino;2008
17367;6609-AAE;AAA00AAA00A22872;KIMCO SUPER DINK 300I;rojo;2007
17368;1343-AAA;AAA00AAA00A27667;PIAGGIO X7EVO 125;rojo;2009
17369;2761-ABA;AAA00AAA00A63005;HONDA MTX 125 R;rojo;2005
17370;0538-ABE;AAA00AAA00A66122;VOLKSWAGEN EOS 2.0;verde;2006
17371;4328-AAC;AAA00AAA00A12117;SUZUKI AH50-R;amarillo;2007
17372;5039-AAE;AAA00AAA00A41837;SUZUKI AN 400 R;negro;2007
17373;3799-ABB;AAA00AAA00A54067;FORD ESCORT 3 P;rojo;2008
17374;5639-ABE;AAA00AAA00A41829;HYUNDAI H1 CORTA 7ST D M;amarillo;2005
17375;7323-ABD;AAA00AAA00A90372;SEAT IBIZA 1.4 3P;azul marino;2006
17376;4681-ABA;AAA00AAA00A87975;A.U.D.I. AUDI S;azul celeste;2007
17377;3573-ABE;AAA00AAA00A06174;PORSCHE 928-S;rojo;2008
17378;0467-AAA;AAA00AAA00A24865;MERCEDES-BENZ CLC 160;gris;2010
17379;5958-AAA;AAA00AAA00A62113;MOTORHIPANIA RY;blanco;2009
17380;8722-ABD;AAA00AAA00A79800;KAWASAKI KLX;gris;2009
17381;5069-AAD;AAA00AAA00A35583;PEUGEOT 406 4P STDT HDI;rojo;2009
17382;3474-AAE;AAA00AAA00A89777;KEEWAY FOCUS50;azul marino;2005
17383;7358-ABC;AAA00AAA00A76538;VOLKSWAG POLO;azul marino;2006
17384;7728-AAD;AAA00AAA00A61016;MAN TRUCK CITY VERSUS  A22;amarillo;2007
17385;0559-AAB;AAA00AAA00A62676;KAWASAKI ER 6F;verde;2006
17386;4631-AAD;AAA00AAA00A11106;MINI COUPE S;gris;2005
17387;6623-AAD;AAA00AAA00A61457;MITSUBISHI L20;amarillo;2008
17388;5499-ABB;AAA00AAA00A92099;VESPA SKILPPER 125;negro;2007
17389;8735-ABD;AAA00AAA00A31287;M.A.N. NL 263 F;rojo;2008
17390;9905-AAD;AAA00AAA00A93762;SUMCO LUNA;gris;2007
17391;4313-AAA;AAA00AAA00A70392;PEUGEOT BOX CB;verde;2010
17392;6979-AAA;AAA00AAA00A60567;VOLKS.CARAVELLE;azul marino;2007
17393;4282-ABD;AAA00AAA00A05813;PEUGEOT 106 SKETCH 1.1;amarillo;2005
17394;6139-AAD;AAA00AAA00A91332;BMW K 75;amarillo;2006
17395;7776-ABB;AAA00AAA00A07910;ROVER R.45 1.6;gris;2010
17396;2490-ABB;AAA00AAA00A72455;SHERCO 25TR;amarillo;2009
17397;1293-ABA;AAA00AAA00A89756;MERCEDES BENZ 500 SL;azul marino;2008
17398;2002-ABE;AAA00AAA00A14308;SUZUKI RMX50;negro;2010
17399;7816-AAB;AAA00AAA00A95653;RENAULT MIDLUM 220.12;amarillo;2008
17400;1725-AAE;AAA00AAA00A14321;ROVER R.25 1.8;gris;2009
17401;2017-AAD;AAA00AAA00A98969;FIAT SCUDO COMBI 2 0;azul marino;2008
17402;1889-AAA;AAA00AAA00A78657;SEAT IBIZA 1 4 5 V;azul marino;2007
17403;4397-AAD;AAA00AAA00A47901;CITROEN JUMPY 2;blanco;2010
17404;4357-ABB;AAA00AAA00A53037;RENAULT EEXPRES;verde;2007
17405;2628-AAC;AAA00AAA00A97782;PEUGEOT 207  5P HDI;azul marino;2006
17406;8431-ABD;AAA00AAA00A08165;HONDA CIVIC COUPE 1,6I LS;gris;2009
17407;8644-AAC;AAA00AAA00A19417;B M W 530 D;rojo;2009
17408;5311-AAD;AAA00AAA00A34552;SCANIA R 440;azul marino;2007
17409;5230-AAB;AAA00AAA00A22315;SUZUKI GM 51 A;verde;2005
17410;8557-AAA;AAA00AAA00A38789;TOYOTA RAV4;verde;2006
17411;1150-ABD;AAA00AAA00A88559;HONDA ACCORD;rojo;2008
17412;3973-ABA;AAA00AAA00A00749;PEUGEOT 206 XT HDI 2;amarillo;2005
17413;9086-AAB;AAA00AAA00A27575;HONDA SES 150;negro;2010
17414;1266-AAB;AAA00AAA00A93739;FIAT DUCATO COMBI 10Q. 1.9T;gris;2007
17415;3689-ABA;AAA00AAA00A54552;FORD FORD FIEST;rojo;2010
17416;3883-AAD;AAA00AAA00A67077;HONDA FES125 SW;gris;2007
17417;3597-AAA;AAA00AAA00A36597;MERCEDES-BENZ AXOR;rojo;2005
17418;3387-ABD;AAA00AAA00A11552;APRILIA DORSODURO 750;negro;2005
17419;7479-AAA;AAA00AAA00A27416;RENAULT EXPRESS GTL;azul marino;2005
17420;7498-AAD;AAA00AAA00A47439;LIFAN LF125 CLA;amarillo;2009
17421;0780-ABA;AAA00AAA00A39021;HYUNDAI I40;amarillo;2009
17422;7204-AAA;AAA00AAA00A78480;CASE IH CVX195;azul marino;2009
17423;0874-AAD;AAA00AAA00A23896;MAN 14.225 LLC;rojo;2009
17424;7281-AAC;AAA00AAA00A50674;B.M.W.328;gris;2006
17425;0381-ABE;AAA00AAA00A33888;AUDI A3 1 6;negro;2008
17426;7288-ABB;AAA00AAA00A11462;RENAULT PREMIUM 450;negro;2008
17427;2974-ABE;AAA00AAA00A96847;HUSQVARNA TE 25;azul marino;2005
17428;7412-ABD;AAA00AAA00A51183;PEUGEOT 306 3P;azul celeste;2010
17429;7436-ABA;AAA00AAA00A93581;YAMAHA XT-600-E;blanco;2005
17430;6728-ABE;AAA00AAA00A43808;MERCEDES-BENZ CLS 350 CGI;gris;2009
17431;3569-AAE;AAA00AAA00A76593;FIAT 82-86 DTF;gris;2008
17432;7686-ABD;AAA00AAA00A52783;HARLEY DAVIDSON XL1200X;verde;2007
17433;6660-AAA;AAA00AAA00A54640;VOLKSWAGEN GOLF 2 O I;azul marino;2006
17434;9376-ABE;AAA00AAA00A94675;SUZUKI 431 S;negro;2006
17435;4818-AAD;AAA00AAA00A85680;HONDA CIVIC 3P.;amarillo;2007
17436;4019-ABB;AAA00AAA00A32500;MAZDA MAZDA MX;gris;2008
